use_static_covariates,use_covariates,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,56016.73544658041,57616.64271592566,53424.117605988824,55685.83192283163,1727.5106475088621,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,39511.17575847303,67319.32811345968,44065.515929300294,50298.67326707768,12178.191495391897,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,39666.12659924683,59930.92094843295,43949.84528440841,47848.96427736272,8720.390633246281,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,40779.95414313046,58338.230620292765,43283.2943282313,47467.15969721818,7754.64657614919,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,36174.5665559706,37813.82484997571,38041.98789252307,37343.45976615646,831.7644282327658,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,36558.42454856049,38124.612091836745,37922.12884490404,37535.05516176709,695.5119851885262,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,37868.937531128526,38555.860588405005,37746.89048757895,38057.22953570416,356.0885332310508,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,38668.25271865889,36644.49603270773,32665.11495186467,35992.621234410435,2493.741676847482,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,35021.86218825924,35973.49327305029,33516.144911777206,34837.16679102892,1011.6733776212659,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,34265.41163417152,38891.94698812561,32816.80365919582,35324.72076049765,2590.8098457944757,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,33826.05697886298,37266.77993607264,47233.142560890425,39441.99315860868,5685.428765629658,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,34166.354770711856,36465.48589194606,50006.31576500244,40212.71880922012,6988.438403410233,False,
False,True,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,32050.555758776725,31940.203873906703,46819.501051233,36936.75356130547,6988.302981739088,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,65786.46336355078,61803.35429983601,60645.00526527576,62744.940976220845,2202.057665902285,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,65798.76139850584,61237.40625106294,61054.175212433176,62696.78095400066,2194.7065729384412,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,65895.29606292516,61140.12064671405,60990.64088344267,62675.3525310273,2277.661565636285,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,55806.578204112004,55000.70226706754,49033.81668625486,53280.36571914481,3020.733136511808,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,55822.85187545555,54356.11445912294,49644.82752535836,53274.59795331228,2635.5587240474715,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,55632.1922943999,54496.98703413508,50078.72482294704,53402.63471716068,2395.6148110484005,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,44587.70602390063,45766.48191766885,41326.23530976676,43893.47441711208,1878.015908282757,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,43192.95645484086,45544.49635553329,39740.38897078474,42825.947260386296,2383.685863676083,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,43969.710204537165,50275.23638529518,41048.19399796526,45097.713529265864,3850.443388307813,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,41393.12841457118,41816.70352936711,37874.02234511662,40361.2847630183,1767.2407346101622,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,41927.44976782678,42734.780437469635,37838.42396926628,40833.5513915209,2143.3675853965083,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,41616.97900677235,42731.782376548836,37873.940237184164,40740.900540168455,2077.7058939259687,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,47929.67911519073,42853.267809007535,38165.86053677722,42982.93582032516,3987.116640122493,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,47793.30754433916,42329.795158831395,36750.62771805151,42291.243473740695,4508.237579571612,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,48898.72832148931,40481.913610756805,36470.938192723515,41950.52670832321,5178.8100431096345,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,47032.15045812075,47739.535109936834,34436.97638863582,43069.55398556447,6110.981658001821,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,38479.07521486273,44537.272897382165,37803.82675610423,40273.39162278304,3027.595609629498,False,
False,False,True,linear,8,32,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,41922.95854531098,52119.49533740282,37448.39404534136,43830.28264268505,6139.420015484618,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,58171.0936581329,73508.44539480079,62438.42837296525,64705.98914196631,6463.485306159098,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,58360.244453049076,73654.20289495263,62403.1156357811,64805.8543279276,6470.762764039577,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,58648.52129646501,73975.2974722121,62624.690873117106,65082.83654726474,6494.067913712234,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,48212.42355017007,61251.55262496963,49274.21490038873,52912.73035850947,5912.349663292844,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,48284.62636024052,62102.78557747207,49076.5475983965,53154.65317870303,6335.539434085873,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,48184.36409180636,60693.14383184524,49292.20940992469,52723.239111192095,5653.692967399635,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,51650.19883503402,43460.82641262755,42027.02620080175,45712.68381615444,4239.065086503811,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,57153.247450649906,43595.68797755709,39201.43780156706,46650.12440992469,7640.421186416224,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,51461.74104956268,43472.74054998786,41393.13002065113,45442.53720673389,4340.0695973356405,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,37985.38124848155,44051.41067283163,39079.872163963795,40372.221361758995,2639.6720858282965,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,37918.94382243076,45697.44039935617,38997.978505527215,40871.45424243805,3440.8027892635055,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,38129.34482810982,45352.38931456511,39208.64310313411,40896.79241526968,3181.2449332900987,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,35961.24681699465,39455.86224580905,37553.018368409874,37656.70914373786,1428.5535998561606,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,37783.33844159986,39266.004167122206,37238.359459578474,38095.90068943351,856.7796815539945,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,34956.27749590015,39122.707433643096,37618.28150297619,37232.42214417315,1722.6820542615328,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,34292.455637755105,38733.542155460396,46627.543191205055,39884.51366147352,5101.120647698213,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,32253.0444456086,40201.98705949344,35273.92079734573,35909.65076748259,3276.129486238931,False,
False,False,True,linear,8,32,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,42497.04345845481,43075.68925367469,36572.38583469995,40715.03951560982,2938.808418282085,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,55897.7214212828,65701.82384171525,56754.920263453605,59451.488508817216,4433.4874379739995,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,55620.97801187439,65391.46720663265,56771.237199951414,59261.22747281948,4360.095828110143,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,56108.7188124089,65448.707001791794,56716.13684463072,59424.52088627714,4266.954646445693,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,48978.87288872692,55729.54928981414,48521.87557489068,51076.765917810575,3295.3003369756757,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,47945.47941675778,56094.885367468414,48667.677537506075,50902.68077391075,3683.262497426616,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,48773.39679907677,56282.68402119777,49035.1115324344,51363.730784236315,3479.8658365876026,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,42609.071820638965,40022.129862730806,45846.50561922984,42825.902434199874,2382.7295096809084,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,43479.92595040695,40391.894877915445,41542.037520195576,41804.61944950599,1274.2830476699544,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,43235.99822400389,40973.62165846697,45632.09227982266,43280.57072076451,1902.0738091373023,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,38754.80796495384,37682.85463329082,36974.31650677235,37803.993035005675,731.9122636135344,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,38729.17770681487,37957.95121841594,37234.369179877314,37973.83270170271,610.3563435594267,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,39118.09190263606,37690.4756936346,37908.493615160354,38239.02040381034,627.9373528000887,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,37096.734977982276,39205.12719888849,38627.03757136783,38309.633249412866,889.5274277169977,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,39604.253568543485,40501.37668762148,37996.91052341472,39367.51359319323,1036.0572873030908,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,38537.663167061466,40025.82026922376,38571.44928328474,39044.97757318999,693.6976628591941,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,50649.79603225219,33577.12266369048,44779.32556517249,43002.081420371724,7082.277955105994,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,41186.81293352162,35862.612444879735,41565.92522382167,39538.45020074101,2603.8137334463304,False,
False,False,True,linear,8,32,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,47176.02818300534,32777.3276202624,38366.667121143095,39440.00764147028,5927.039135932639,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,82401.63011115162,77813.17473092808,52559.86688274418,70924.8905749413,13120.443389492002,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,82295.37009171526,77995.24215956025,52399.58728270773,70896.73317799442,13196.74403686671,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,82117.85806805758,77766.3150150328,52344.67046905369,70742.9478507147,13130.281532777228,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,54718.89554391399,62195.1415134536,45002.602212554666,53972.21308997408,7038.655312794952,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,54432.80034818392,60936.86849353134,44353.83378446915,53241.16754206147,6822.23089607111,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,54923.21041028912,61974.96535471332,44993.283545007296,53963.81977000324,6965.8549162815725,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,44847.53704415695,50474.213509171524,42981.52272564382,46101.09109299077,3184.718942010528,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,44238.57465940842,42357.28376822157,42094.59995884961,42896.81946215986,954.8057229734111,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,44712.56866542152,45753.16640943878,45621.44543868441,45362.393504514905,462.63149097395484,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,45983.72480791424,47239.186896410356,36785.82152909378,43336.24441113946,4660.119899325442,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,46317.19188016277,47238.55982400996,36300.43912217567,43285.39694211613,4953.413404360531,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,44809.831252125856,46885.24040664481,36449.46494062804,42714.8455331329,4510.5857909564775,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,40018.791404427844,55044.92648931001,34555.756171495384,43206.49135507775,8663.047897425557,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,40247.38977815234,48225.005395711865,35074.58320836371,41182.3261274093,5409.188504094745,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,39967.904138423226,51693.427718507046,34525.61394497084,42062.31526730037,7163.489648827038,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,48020.52679057336,35767.02415649295,32969.36490023688,38918.97194910106,6536.3317810412445,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,50627.41110954203,49786.89238064869,35696.05769512269,45370.120395104466,6849.196292305115,False,
False,False,True,linear,8,32,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,39149.78986804543,33636.91468081876,38376.84416347789,37054.51623744736,2437.124202204315,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,60182.83796616861,70694.03149705418,75781.7596384536,68886.2097005588,6495.267716855271,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,60288.20778364917,70877.85875091108,75800.06464847547,68988.71039434524,6472.046919048677,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,60722.616355685124,71169.40708697765,76073.98573934038,69322.00306066772,6401.864921811279,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,56197.712820244175,63757.22958424439,64173.28088769437,61376.07443072764,3665.591939325519,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,56150.67566235422,63976.63222181729,63890.13990342566,61339.149262532395,3668.9747846044206,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,56282.75790983358,64535.747353923725,64008.519952623916,61609.008405460416,3772.3732971693134,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,48827.29004525024,54840.28299744897,55306.328183916434,52991.30040887188,2950.5407707987683,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,46106.33667061468,48896.44952760568,52797.961062469636,49266.915753563335,2744.3752378089675,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,48917.724330660836,50019.02883214893,52340.07280536322,50425.60865605766,1426.4402395431023,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,45637.25012208455,41570.236100127564,39481.16629297255,42229.55083839488,2556.086066735098,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,45059.79136813654,41554.089721058066,39633.132992893596,42082.33802736273,2246.69238144046,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,45665.06625106292,41381.579651056854,39338.602194788626,42128.416032302805,2636.204379924168,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,38514.49649705418,39688.730570335276,34594.38329354957,37599.20345364634,2178.1359860526886,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,36858.35066584669,39948.62597682823,34961.160466320456,37256.04570299846,2055.4519473111036,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,39384.277494381684,39629.20623390428,36790.65064155126,38601.37812327908,1284.2761986619269,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,43126.756686558554,61022.365080174925,42255.57977223032,48801.5671796546,8648.724888600096,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,42005.11804224368,65823.97363338193,43735.43324085884,50521.50830549482,10843.510547943108,False,
False,False,True,linear,8,64,32,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,51696.20661670919,68661.83781098154,45057.48421829446,55138.509548661736,9939.096680572356,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,69930.6735489553,73344.31561421891,65996.66561938169,69757.21826085197,3002.1720097718267,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,69689.94152803086,72924.77897746598,66195.7333430515,69603.48461618279,2747.801531614303,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,69747.43222546161,73195.83255299441,66171.67552979228,69704.98010274942,2867.75720830664,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,60532.39732340258,66542.88357340258,57907.00876321065,61660.76322000527,3614.7374853312976,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,60533.83223973519,66504.15020711855,57769.54708515549,61602.50984400308,3645.0767519079327,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,60532.003772017735,66360.66870884961,57995.61575695457,61629.42941260731,3502.074147270401,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,55330.19415451895,62364.01178586612,50417.73622600826,56037.31405546444,4902.610791115904,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,54225.29015275754,60173.18985103862,49556.13759429665,54651.53919936428,4344.860246536309,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,55940.479700710646,62110.62999665937,50315.282042942184,56122.13058010407,4817.143421766567,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,38554.64264136906,44200.5274166363,40001.46803875122,40918.879365585526,2394.470906185265,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,39115.13361865281,44135.594106079945,40008.46788417152,41086.39853630143,2186.733750681622,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,39251.29992271015,44923.72510021866,40083.885977739315,41419.63700022271,2500.969804450156,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,41134.61178571428,39188.67055773202,39331.111805758024,39884.79804973478,885.6628998541495,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,41522.65899173956,39283.00373678935,38864.119655764094,39889.927461431005,1167.111864356309,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,41393.20832786686,39357.49877885082,40152.70874559646,40301.13861743805,837.6761156636259,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,36541.17137694363,114572.5866739553,45844.24955220481,65652.66920103459,34799.47854065044,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,42233.47349687196,40332.05288265307,38582.860642614185,40382.79567404641,1490.7883096037501,False,
False,False,True,linear,8,64,32,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,33225.234772534015,34972.02554269922,48977.874000850345,39058.37810536119,7050.3011100781205,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0,74287.94677979228,61936.45361804544,54495.13377125851,63573.1780563654,8162.843126547733,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,74199.15409195822,62244.06820365646,53899.65488444485,63447.62572668651,8330.819489597672,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,74191.87199480686,61911.515356991025,54195.080062560744,63432.82247145288,8234.22546034821,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,65031.664863945574,52641.21228650389,45704.50739294825,54459.128181132575,7994.30495736974,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,64494.406953656464,52284.46001093294,45659.04447506682,54145.97047988541,7801.351842019877,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,64757.1216138241,52479.422376093295,46212.014597910595,54482.852862609325,7702.40433646739,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,50425.782071793,48399.376520590384,52196.053069120506,50340.40388716796,1551.1619901108652,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,50291.41303374029,47226.032484511656,49561.39354500729,49026.279687753085,1307.3891560578334,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,51674.57397306245,47221.62542425899,52461.0364340379,50452.41194378645,2306.9629316052647,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,39924.20484663509,43369.916624908896,37537.21970982143,40277.11372712181,2394.228732356553,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,40215.13478073372,43744.74745262391,36661.75823205175,40207.213488469795,2891.623665559854,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,40029.881720724,43991.531760659615,36919.80738854471,40313.74028997611,2893.9883856360334,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,39887.043537566824,38658.64485103863,35873.24183627915,38139.64340829487,1679.2206322165325,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,39380.89112442299,38022.89911519072,38402.85497676749,38602.21507212707,572.0395732237467,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,39086.033867377315,37261.642737032314,37314.96320699709,37887.54660380224,847.7379936604115,False,
False,False,True,linear,8,64,64,4,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,42806.17262466594,38740.11970724004,33439.27004570578,38328.52079253725,3835.081592428076,False,
