use_covariates,use_encoders,use_static_covariates,sample_weight,lags,lags_past_covariates,lags_future_covariates,num_leaves,max_depth,learning_rate,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,subsample_freq,min_split_gain,max_bin,WIS,error_flag,error_msg
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,40150.910536901225,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,10,0.8,0.8,1.0,0,1,0.0,1024,40577.43838117446,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,40494.46595734127,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,40426.390542696645,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,20,0.8,0.8,0,0,1,0.0,1024,39509.76100302071,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,20,0.8,0.8,0,0.5,1,0.0,1024,39528.68941686059,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,20,0.8,0.8,0,1.0,1,0.0,1024,39588.178348975875,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,20,0.8,0.8,0.5,0,1,0.0,1024,39457.15446694824,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,39992.94124161267,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,39884.59115075024,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,20,0.8,0.8,1.0,0,1,0.0,1024,39832.88784376347,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,39923.05241129545,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,39893.50558130814,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0,0,1,0.0,1024,45987.11564042705,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0,0.5,1,0.0,1024,43257.954104870165,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0,1.0,1,0.0,1024,43371.51434889316,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0.5,0,1,0.0,1024,42659.24585509754,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,42557.09973905726,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,42439.56497069631,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,5,0.8,0.8,1.0,0,1,0.0,1024,42209.68453900343,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,42204.70450630041,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,42216.68708618113,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0,0,1,0.0,1024,41713.52152091485,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0,0.5,1,0.0,1024,41209.56876191275,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0,1.0,1,0.0,1024,41254.81214259053,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0.5,0,1,0.0,1024,40653.495084580274,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,40470.9212903011,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,40357.76790875885,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,10,0.8,0.8,1.0,0,1,0.0,1024,40775.64883833447,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,40625.3134105111,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,40623.648626450806,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0,0,1,0.0,1024,39761.098590515685,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0,0.5,1,0.0,1024,39811.223932444824,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0,1.0,1,0.0,1024,39848.73355470547,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0.5,0,1,0.0,1024,39668.75921360119,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,40197.24677558803,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,40011.12285970461,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,20,0.8,0.8,1.0,0,1,0.0,1024,39938.548484872044,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,40005.9652694631,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.05,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,40067.20763055118,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,5,0.8,0.8,0,0,1,0.0,1024,45168.33152700712,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,5,0.8,0.8,0,0.5,1,0.0,1024,43367.135923406415,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,5,0.8,0.8,0,1.0,1,0.0,1024,43597.6682204915,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,5,0.8,0.8,0.5,0,1,0.0,1024,42698.59739576357,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,42578.70188902328,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,43100.622035324785,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,5,0.8,0.8,1.0,0,1,0.0,1024,42428.70616499881,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,42367.49719718324,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,42520.1748249214,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,10,0.8,0.8,0,0,1,0.0,1024,41877.757854292286,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,10,0.8,0.8,0,0.5,1,0.0,1024,40789.73940874528,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,10,0.8,0.8,0,1.0,1,0.0,1024,41052.62764231614,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,10,0.8,0.8,0.5,0,1,0.0,1024,41462.409509713536,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,41197.46869395541,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,40346.4056973025,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,10,0.8,0.8,1.0,0,1,0.0,1024,40595.684865246796,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,40279.30256052082,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,40867.94919631183,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,20,0.8,0.8,0,0,1,0.0,1024,40072.88143693214,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,20,0.8,0.8,0,0.5,1,0.0,1024,39961.94447461425,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,20,0.8,0.8,0,1.0,1,0.0,1024,39758.454410234895,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,20,0.8,0.8,0.5,0,1,0.0,1024,40123.38000476806,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,40093.41314901555,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,39878.82945396244,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,20,0.8,0.8,1.0,0,1,0.0,1024,39898.35836998092,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,40193.40567920357,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,39995.48450808682,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,5,0.8,0.8,0,0,1,0.0,1024,45715.52465903834,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,5,0.8,0.8,0,0.5,1,0.0,1024,44168.983677552555,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,5,0.8,0.8,0,1.0,1,0.0,1024,44455.823287835934,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,5,0.8,0.8,0.5,0,1,0.0,1024,43332.461763376676,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,43215.222730693655,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,43826.09718706433,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,5,0.8,0.8,1.0,0,1,0.0,1024,42789.31197881958,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,42795.75243003831,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,43283.92469390204,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,10,0.8,0.8,0,0,1,0.0,1024,42397.363508132934,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,10,0.8,0.8,0,0.5,1,0.0,1024,41394.03971259809,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,10,0.8,0.8,0,1.0,1,0.0,1024,41450.93676830087,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,10,0.8,0.8,0.5,0,1,0.0,1024,41881.32716537744,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,41556.47877540112,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,40737.9261970792,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,10,0.8,0.8,1.0,0,1,0.0,1024,40917.01987346059,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,40588.251273491755,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,41125.479205853764,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,20,0.8,0.8,0,0,1,0.0,1024,40310.80542731872,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,20,0.8,0.8,0,0.5,1,0.0,1024,40189.53527112822,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,20,0.8,0.8,0,1.0,1,0.0,1024,39901.63364766833,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,20,0.8,0.8,0.5,0,1,0.0,1024,40366.94896912554,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,40307.1201489751,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,40112.76510488272,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,20,0.8,0.8,1.0,0,1,0.0,1024,40105.57981422741,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,40377.96865829098,False,
True,True,False,linear,8,8,"(0, 1)",63,-1,0.1,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,40134.878588916145,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,5,0.8,0.8,0,0,1,0.0,1024,41043.7926768986,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,5,0.8,0.8,0,0.5,1,0.0,1024,40473.38334487007,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,5,0.8,0.8,0,1.0,1,0.0,1024,40612.14065933783,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,5,0.8,0.8,0.5,0,1,0.0,1024,40658.28503629492,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,40867.85322999322,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,40889.021536620094,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,5,0.8,0.8,1.0,0,1,0.0,1024,40547.31465748752,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,40652.823645339886,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,40593.155029454036,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,10,0.8,0.8,0,0,1,0.0,1024,39531.574765474295,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,10,0.8,0.8,0,0.5,1,0.0,1024,39383.60292992655,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,10,0.8,0.8,0,1.0,1,0.0,1024,39347.06940516585,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,10,0.8,0.8,0.5,0,1,0.0,1024,39448.58678700642,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,39552.065420945175,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,39641.81310169373,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,10,0.8,0.8,1.0,0,1,0.0,1024,39588.73343377983,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,39627.3264646642,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,39534.3626834111,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,20,0.8,0.8,0,0,1,0.0,1024,38005.65436531289,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,20,0.8,0.8,0,0.5,1,0.0,1024,38354.299999019764,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,20,0.8,0.8,0,1.0,1,0.0,1024,38305.641415650236,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,20,0.8,0.8,0.5,0,1,0.0,1024,38636.600234554724,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,38664.13353776313,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,38663.834252733155,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,20,0.8,0.8,1.0,0,1,0.0,1024,38677.14399812388,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,38778.230094462386,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,38828.75472119295,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0,0,1,0.0,1024,41254.064985794095,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0,0.5,1,0.0,1024,40795.07427662417,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0,1.0,1,0.0,1024,40886.792830030914,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0.5,0,1,0.0,1024,40598.65106302739,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,40815.9994965506,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,40618.102621691,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,5,0.8,0.8,1.0,0,1,0.0,1024,39950.043046139246,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,40020.08933807106,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,40018.37385240273,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0,0,1,0.0,1024,39768.14473177743,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0,0.5,1,0.0,1024,39277.94193920166,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0,1.0,1,0.0,1024,39173.3445904286,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0.5,0,1,0.0,1024,39020.61338973674,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,39160.39810198138,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,39223.8846380427,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,10,0.8,0.8,1.0,0,1,0.0,1024,38686.413316179576,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,38835.36037751775,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,38750.40119164975,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0,0,1,0.0,1024,38087.819876199785,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0,0.5,1,0.0,1024,38163.26732263299,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0,1.0,1,0.0,1024,38002.63176931656,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0.5,0,1,0.0,1024,38158.76053184243,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,38243.190014310596,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,38098.081518303276,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,20,0.8,0.8,1.0,0,1,0.0,1024,37945.450507773014,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,20,0.8,0.8,1.0,0.5,1,0.0,1024,37991.326334960526,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.01,1000,20,0.8,0.8,1.0,1.0,1,0.0,1024,38012.7053910781,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,5,0.8,0.8,0,0,1,0.0,1024,43109.018386651136,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,5,0.8,0.8,0,0.5,1,0.0,1024,42470.46210428043,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,5,0.8,0.8,0,1.0,1,0.0,1024,42313.19379579135,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,5,0.8,0.8,0.5,0,1,0.0,1024,41599.56905389121,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,5,0.8,0.8,0.5,0.5,1,0.0,1024,41536.79773554768,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,5,0.8,0.8,0.5,1.0,1,0.0,1024,41680.18891151569,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,5,0.8,0.8,1.0,0,1,0.0,1024,40851.04716480075,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,5,0.8,0.8,1.0,0.5,1,0.0,1024,41156.63979492971,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,5,0.8,0.8,1.0,1.0,1,0.0,1024,40977.5930201755,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,10,0.8,0.8,0,0,1,0.0,1024,41197.752997211595,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,10,0.8,0.8,0,0.5,1,0.0,1024,40388.04926402409,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,10,0.8,0.8,0,1.0,1,0.0,1024,40127.5949772252,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,10,0.8,0.8,0.5,0,1,0.0,1024,40191.695777127265,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,10,0.8,0.8,0.5,0.5,1,0.0,1024,40109.298007181045,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,10,0.8,0.8,0.5,1.0,1,0.0,1024,39970.599295627624,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,10,0.8,0.8,1.0,0,1,0.0,1024,39677.34027168761,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,10,0.8,0.8,1.0,0.5,1,0.0,1024,39561.18584563582,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,10,0.8,0.8,1.0,1.0,1,0.0,1024,39257.728681814995,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,20,0.8,0.8,0,0,1,0.0,1024,39206.08858985648,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,20,0.8,0.8,0,0.5,1,0.0,1024,38907.183918245755,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,20,0.8,0.8,0,1.0,1,0.0,1024,39131.67809407431,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,20,0.8,0.8,0.5,0,1,0.0,1024,39177.75745196475,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,20,0.8,0.8,0.5,0.5,1,0.0,1024,38927.62778008496,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,20,0.8,0.8,0.5,1.0,1,0.0,1024,38755.777083497545,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,20,0.8,0.8,1.0,0,1,0.0,1024,38886.048464413085,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,20,0.8,0.8,1.0,0.5,1,0.0,1024,38840.13989760339,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,500,20,0.8,0.8,1.0,1.0,1,0.0,1024,38873.31252449343,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,5,0.8,0.8,0,0,1,0.0,1024,44138.02567082229,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,5,0.8,0.8,0,0.5,1,0.0,1024,43530.12131089708,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,5,0.8,0.8,0,1.0,1,0.0,1024,43264.41670740877,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,5,0.8,0.8,0.5,0,1,0.0,1024,42433.333363397745,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,5,0.8,0.8,0.5,0.5,1,0.0,1024,42246.354381259946,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,5,0.8,0.8,0.5,1.0,1,0.0,1024,42409.9470914248,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,5,0.8,0.8,1.0,0,1,0.0,1024,41607.41103853993,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,5,0.8,0.8,1.0,0.5,1,0.0,1024,41918.77354266796,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,5,0.8,0.8,1.0,1.0,1,0.0,1024,41635.38927474928,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,10,0.8,0.8,0,0,1,0.0,1024,42207.98391602441,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,10,0.8,0.8,0,0.5,1,0.0,1024,41050.38846267852,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,10,0.8,0.8,0,1.0,1,0.0,1024,40804.6079639703,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,10,0.8,0.8,0.5,0,1,0.0,1024,40639.76757204532,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,10,0.8,0.8,0.5,0.5,1,0.0,1024,40821.745683475456,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,10,0.8,0.8,0.5,1.0,1,0.0,1024,40385.605937345674,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,10,0.8,0.8,1.0,0,1,0.0,1024,40108.25786978161,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,10,0.8,0.8,1.0,0.5,1,0.0,1024,40053.021741711695,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,10,0.8,0.8,1.0,1.0,1,0.0,1024,39698.469644509394,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,20,0.8,0.8,0,0,1,0.0,1024,39779.055896363505,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,20,0.8,0.8,0,0.5,1,0.0,1024,39459.4417288089,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,20,0.8,0.8,0,1.0,1,0.0,1024,39558.93643150658,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,20,0.8,0.8,0.5,0,1,0.0,1024,39573.46626243956,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,20,0.8,0.8,0.5,0.5,1,0.0,1024,39326.31182660463,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,20,0.8,0.8,0.5,1.0,1,0.0,1024,39109.980497447854,False,
False,True,False,linear,8,8,"(0, 1)",20,-1,0.05,1000,20,0.8,0.8,1.0,0,1,0.0,1024,39317.56234136608,False,
