use_static_covariates,use_covariates,use_encoders,sample_weight,input_chunk_length,hidden_size,ff_size,num_blocks,dropout,norm_type,batch_size,n_epochs,normalize_before,activation,optimizer,optimizer_kwargs.lr,optimizer_kwargs.weight_decay,WIS_1,WIS_2,WIS_3,WIS,WIS_std,error_flag,error_msg
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.001,407.5976008694294,329.3865485735111,306.17915803311126,347.7211024920173,43.386188565631805,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.0005,0.0001,403.6430708558933,349.61550590899634,307.7635375885048,353.67403811779815,39.24771745091662,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0,364.58745015097884,374.65926593086215,281.21241787276136,340.1530446515341,41.87965681236268,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.001,394.8393231986673,324.07248789566853,279.12358353290296,332.6784648757462,47.63108390840976,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.001,0.0001,356.88465899625163,317.0187507809247,296.2094477561433,323.3709525111065,25.174499860952377,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0,318.5454663421491,347.84887963348604,298.40052634319034,321.5982907729418,20.30229401708763,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.001,323.9811204966681,477.47969582986264,398.1310057007496,399.86394067576003,62.67751034754976,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,500,False,ReLU,AdamW,0.005,0.0001,333.39111659204497,481.5387593710953,388.6654263848397,401.1984341159933,61.126852949905974,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0,480.29010021865895,702.2212807163681,406.34267609850065,529.6180190111759,125.72713800649126,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.001,480.68995392544775,717.2247541389005,455.0940544304457,551.0029208315981,118.0001720867956,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.0005,0.0001,449.4262498698459,702.1282632236569,450.74313775510205,534.0992169495349,118.81569436812305,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0,473.93561823198667,795.9568010724697,515.7316143013328,595.2080112019297,142.97268689676795,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.001,556.0352652540608,821.1697081945024,533.4973025562265,636.9007586682632,130.62229074771273,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.001,0.0001,546.9493604227406,821.7460176749271,546.7507271709704,638.4820350895461,129.5872302057146,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0,454.13734264369015,407.3886985891295,372.30380961057887,411.2766169477995,33.52132370142018,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.001,444.8016167742607,348.1486729487713,476.64593763015415,423.19874245106206,54.63759323589864,False,
False,False,True,linear,8,64,64,6,0.2,TimeBatchNorm2d,32,1000,False,ReLU,AdamW,0.005,0.0001,428.91147425551856,357.9172365680966,366.93259553311117,384.58710211890883,31.55742541563997,False,
